session_id,person_id,source,label,audio_file,start_time,end_time,split
session_yamnet_review_9012ff2b6c84,P_YAMNET_83df9f2624,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_029215\data.wav,8.5,9.5,train
session_yamnet_review_7e52df589b4a,P_YAMNET_4ee0b08e75,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\101202.wav,11.5,12.5,train
session_yamnet_review_e78ed6af685a,P_YAMNET_c31969bc7b,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_1.0_4305\non_cough_000183\data.wav,11.5,12.5,train
session_yamnet_review_b40009281166,P_YAMNET_1a00dc2074,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\180049.wav,8.0,9.0,train
session_yamnet_review_e4d1614160ee,P_YAMNET_3b86ff8d6d,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_009554\data.wav,8.0,9.0,train
session_yamnet_review_78ed40fda86b,P_YAMNET_53b4a2fd0a,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\406089.wav,1.5,2.5,train
session_yamnet_review_ce054498315d,P_YAMNET_b8587be616,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_035370\data.wav,1.5,2.5,train
session_yamnet_review_f91f37896395,P_YAMNET_4b3aa45836,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\328406.wav,11.0,12.0,train
session_yamnet_review_f9a8e301da9c,P_YAMNET_6c5208db38,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_023348\data.wav,11.0,12.0,train
session_yamnet_review_06da96953b5b,P_YAMNET_05cf781d70,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\80285.wav,3.0,4.0,train
session_yamnet_review_de776ed2d377,P_YAMNET_8527ac4819,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_043173\data.wav,3.0,4.0,train
session_yamnet_review_cb225b25f20b,P_YAMNET_1002d6cfbb,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\238580.wav,10.0,11.0,train
session_yamnet_review_a67be916a470,P_YAMNET_ce562771f3,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_016072\data.wav,10.0,11.0,train
session_yamnet_review_2ea424aa45ff,P_YAMNET_b0c7eefdf6,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\215674.wav,0.5,1.5,train
session_yamnet_review_c2241e509f3a,P_YAMNET_ecede26595,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_013662\data.wav,0.5,1.5,train
session_yamnet_review_701b6b8e764e,P_YAMNET_9151bab507,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\234039.wav,0.0,1.0,train
session_yamnet_review_ec55730ee372,P_YAMNET_4b85b7af51,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_015186\data.wav,0.0,1.0,train
session_yamnet_review_c039f97fc9bd,P_YAMNET_7122419d5f,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\389395.wav,9.0,10.0,train
session_yamnet_review_8071af96a4e6,P_YAMNET_a865fd6255,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_033475\data.wav,9.0,10.0,train
session_yamnet_review_3458dc2df787,P_YAMNET_60561c77b3,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\418784.wav,4.0,5.0,train
session_yamnet_review_20d3ed0f1b0c,P_YAMNET_375dfcfb2c,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_036736\data.wav,4.0,5.0,train
session_yamnet_review_140511112081,P_YAMNET_53b4a2fd0a,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\406089.wav,2.5,3.5,train
session_yamnet_review_846afe600ea2,P_YAMNET_b8587be616,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_035370\data.wav,2.5,3.5,train
session_yamnet_review_9af4d2ec8a4f,P_YAMNET_5af718be2b,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\362665.wav,6.5,7.5,train
session_yamnet_review_951f5af365d7,P_YAMNET_83df9f2624,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_029215\data.wav,6.5,7.5,train
session_yamnet_review_3722979ca4ef,P_YAMNET_5eb011d15a,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\32251.wav,0.5,1.5,train
session_yamnet_review_db0d9ed3ce9f,P_YAMNET_23bf2129c8,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_022416\data.wav,0.5,1.5,train
session_yamnet_review_12c7d456a2e3,P_YAMNET_9c59634379,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\332211.wav,5.5,6.5,train
session_yamnet_review_c4d2f760291b,P_YAMNET_b4aece75cb,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_023741\data.wav,5.5,6.5,train
session_yamnet_review_faed8b493e39,P_YAMNET_390da64d97,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\213261.wav,1.5,2.5,train
session_yamnet_review_125e8a3b562c,P_YAMNET_a3e46ce813,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_013482\data.wav,1.5,2.5,train
session_yamnet_review_c08510eee962,P_YAMNET_c2b59940be,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\334468.wav,17.5,18.5,train
session_yamnet_review_b2d1ee87a777,P_YAMNET_acf3b7f848,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_023996\data.wav,17.5,18.5,train
session_yamnet_review_7878e9e2907f,P_YAMNET_d11d41e59e,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\239068.wav,3.5,4.5,train
session_yamnet_review_88e96cb94e4e,P_YAMNET_e996905826,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_016157\data.wav,3.5,4.5,train
session_yamnet_review_d89dded9b2ae,P_YAMNET_9d30ed7ca2,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\250059.wav,13.0,14.0,train
session_yamnet_review_00dda6d384da,P_YAMNET_13b1453952,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_018207\data.wav,13.0,14.0,train
session_yamnet_review_8b90966d8282,P_YAMNET_fef9b00c22,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\195220.wav,3.0,4.0,train
session_yamnet_review_cb5d83726ccf,P_YAMNET_3221e877ba,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_011448\data.wav,3.0,4.0,train
session_yamnet_review_dc8ed73da160,P_YAMNET_ff25e98496,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\195089.wav,1.5,2.5,train
session_yamnet_review_dff1b57d7cbd,P_YAMNET_234ea2a542,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_011432\data.wav,1.5,2.5,train
session_yamnet_review_af215650a4bd,P_YAMNET_4a1d594b7a,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\177252.wav,6.0,7.0,train
session_yamnet_review_f00a4f36d898,P_YAMNET_e15a65b781,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_009265\data.wav,6.0,7.0,train
session_yamnet_review_78e3f57d8b8b,P_YAMNET_ba5ef2bb0d,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\339243.wav,0.5,1.5,train
session_yamnet_review_7ad64d8bd909,P_YAMNET_cff1d73e1b,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_024683\data.wav,0.5,1.5,train
session_yamnet_review_ae3d1eb96b6b,P_YAMNET_8e848b27bb,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\432187.wav,10.0,11.0,train
session_yamnet_review_1a384f0f57db,P_YAMNET_4d81177a53,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_038012\data.wav,10.0,11.0,train
session_yamnet_review_e7734683f2ef,P_YAMNET_1a00dc2074,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\180049.wav,17.5,18.5,train
session_yamnet_review_c582069c45cd,P_YAMNET_3b86ff8d6d,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_009554\data.wav,17.5,18.5,train
session_yamnet_review_127e0147098f,P_YAMNET_227b0780af,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\380634.wav,3.5,4.5,train
session_yamnet_review_222f322b4a43,P_YAMNET_4183dd257b,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_032168\data.wav,3.5,4.5,train
session_yamnet_review_91026942b3c8,P_YAMNET_9151bab507,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\234039.wav,1.0,2.0,train
session_yamnet_review_9cd18af0d0a0,P_YAMNET_4b85b7af51,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_015186\data.wav,1.0,2.0,train
session_yamnet_review_791d7daed329,P_YAMNET_ab8b2b95de,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\100895.wav,2.5,3.5,train
session_yamnet_review_8e9ef0e0ad77,P_YAMNET_f465485081,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_1.0_4305\non_cough_000130\data.wav,2.5,3.5,train
session_yamnet_review_37cea89d95b9,P_YAMNET_51f826e4be,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\395593.wav,25.0,26.0,train
session_yamnet_review_059562a9afc6,P_YAMNET_25064ae779,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_034207\data.wav,25.0,26.0,train
session_yamnet_review_aa94c422dda4,P_YAMNET_483af3ae70,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\423444.wav,11.0,12.0,train
session_yamnet_review_8d6c840f8d3f,P_YAMNET_4f0289de32,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_037233\data.wav,11.0,12.0,train
session_yamnet_review_a0bad0d5506f,P_YAMNET_a44c53502d,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\219665.wav,0.5,1.5,train
session_yamnet_review_810443625bfc,P_YAMNET_262823fb5e,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_014207\data.wav,0.5,1.5,train
session_yamnet_review_3df596984fe5,P_YAMNET_9d8d09a30e,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\343169.wav,0.0,1.0,train
session_yamnet_review_26d02dc58b9b,P_YAMNET_b975edb652,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_025242\data.wav,0.0,1.0,train
session_yamnet_review_7800feff4a4e,P_YAMNET_e8df05a98b,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\216534.wav,0.0,1.0,train
session_yamnet_review_a2b62aebd338,P_YAMNET_8195424cde,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_013808\data.wav,0.0,1.0,train
session_yamnet_review_592c476f5092,P_YAMNET_1da5ffa19e,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\96825.wav,6.0,7.0,train
session_yamnet_review_aba1dfc01fec,P_YAMNET_5ca2e731af,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_045309\data.wav,6.0,7.0,train
session_yamnet_review_882b9b45a70b,P_YAMNET_60561c77b3,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\418784.wav,5.5,6.5,train
session_yamnet_review_3f0984b3c80d,P_YAMNET_375dfcfb2c,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_036736\data.wav,5.5,6.5,train
session_yamnet_review_859683da5288,P_YAMNET_227b0780af,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\380634.wav,0.0,1.0,train
session_yamnet_review_a88f71c0ec95,P_YAMNET_4183dd257b,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_032168\data.wav,0.0,1.0,train
session_yamnet_review_71f76e0aabc4,P_YAMNET_05cf781d70,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\80285.wav,2.0,3.0,train
session_yamnet_review_78a786ae5a26,P_YAMNET_8527ac4819,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_043173\data.wav,2.0,3.0,train
session_yamnet_review_fa0259f5b809,P_YAMNET_27f10c99fa,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\378695.wav,7.5,8.5,train
session_yamnet_review_53c485f5d477,P_YAMNET_2a85992477,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_031944\data.wav,7.5,8.5,train
session_yamnet_review_956cc1bf2487,P_YAMNET_6d0378eef6,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\79018.wav,17.0,18.0,train
session_yamnet_review_e28fe886c30c,P_YAMNET_bd7645e0f5,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_043006\data.wav,17.0,18.0,train
session_yamnet_review_d55c52031ba5,P_YAMNET_902a6c6218,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\107538.wav,0.5,1.5,train
session_yamnet_review_a5bf902df9ad,P_YAMNET_e689d07f45,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_1.0_4305\non_cough_000820\data.wav,0.5,1.5,train
session_yamnet_review_8bbf18def9bb,P_YAMNET_5ee13276c9,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\391300.wav,9.0,10.0,train
session_yamnet_review_a6eb61380303,P_YAMNET_82b58fbbb5,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_033720\data.wav,9.0,10.0,train
session_yamnet_review_22756475e6dd,P_YAMNET_085f2068f6,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\26142.wav,1.5,2.5,train
session_yamnet_review_dd7eb9875316,P_YAMNET_a8f619dcd2,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_019531\data.wav,1.5,2.5,train
session_yamnet_review_f598f76e3850,P_YAMNET_eceaf25cdb,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\418782.wav,9.0,10.0,train
session_yamnet_review_9106ea859cb8,P_YAMNET_fd2f6239b3,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_036734\data.wav,9.0,10.0,train
session_yamnet_review_bf44671fce6b,P_YAMNET_8129349a37,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\67334.wav,2.0,3.0,train
session_yamnet_review_b02eb8beb207,P_YAMNET_502459dbd2,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_041498\data.wav,2.0,3.0,train
session_yamnet_review_57ac2f7d745e,P_YAMNET_67ac6db280,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\136492.wav,2.0,3.0,train
session_yamnet_review_79bda6e3cdd6,P_YAMNET_c59c492cfd,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_1.0_4305\non_cough_004053\data.wav,2.0,3.0,train
session_yamnet_review_10159327b97c,P_YAMNET_ef53559bfc,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\119346.wav,3.0,4.0,train
session_yamnet_review_b2053694631e,P_YAMNET_5b9fe78c1a,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_1.0_4305\non_cough_002286\data.wav,3.0,4.0,train
session_yamnet_review_5352530bd066,P_YAMNET_df6280deca,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\399133.wav,1.5,2.5,train
session_yamnet_review_a485df52cab9,P_YAMNET_e353f4d060,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_034544\data.wav,1.5,2.5,train
session_yamnet_review_11ca93d2522e,P_YAMNET_4cbd849545,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\425150.wav,11.0,12.0,train
session_yamnet_review_dbe6a2d0d98d,P_YAMNET_fc3deb391a,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_037384\data.wav,11.0,12.0,train
session_yamnet_review_d30d947eb7eb,P_YAMNET_7bc883452d,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\239070.wav,1.0,2.0,train
session_yamnet_review_d80afa6518f1,P_YAMNET_986466346f,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_016160\data.wav,1.0,2.0,train
session_yamnet_review_014d0afeab0d,P_YAMNET_50fa0a1d42,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\108853.wav,2.5,3.5,train
session_yamnet_review_826b92fe56e8,P_YAMNET_b9320188d0,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_1.0_4305\non_cough_000969\data.wav,2.5,3.5,train
session_yamnet_review_5411701e0d6d,P_YAMNET_6c0485f2e7,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\108854.wav,4.0,5.0,train
session_yamnet_review_3b2011a4813d,P_YAMNET_5d83a5e4c4,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_1.0_4305\non_cough_000970\data.wav,4.0,5.0,train
session_yamnet_review_45998f9c14de,P_YAMNET_aa7c57ac7d,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\182547.wav,8.0,9.0,train
session_yamnet_review_d0f72f3e1ecb,P_YAMNET_a1f647dc8b,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_009887\data.wav,8.0,9.0,train
session_yamnet_review_fec9b9fadcd8,P_YAMNET_e7a9584769,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\412456.wav,3.5,4.5,train
session_yamnet_review_76d1cda2caba,P_YAMNET_10df13c70e,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_036034\data.wav,3.5,4.5,train
session_yamnet_review_6fee57189c82,P_YAMNET_748e4aa3fd,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\33731.wav,0.5,1.5,train
session_yamnet_review_aaf00e8773f2,P_YAMNET_40ae8f57e0,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_024413\data.wav,0.5,1.5,train
session_yamnet_review_fc8722cfe22f,P_YAMNET_10977a9019,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\326889.wav,5.5,6.5,train
session_yamnet_review_0fd6aeb23d8f,P_YAMNET_b3b6408cf4,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_023148\data.wav,5.5,6.5,train
session_yamnet_review_78f47f66a493,P_YAMNET_8e848b27bb,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\432187.wav,11.0,12.0,train
session_yamnet_review_05c1bee234df,P_YAMNET_4d81177a53,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_038012\data.wav,11.0,12.0,train
session_yamnet_review_e62d786c743b,P_YAMNET_ee81f8c7ac,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\239471.wav,3.5,4.5,train
session_yamnet_review_729114c8dcb3,P_YAMNET_88874b793f,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_016251\data.wav,3.5,4.5,train
session_yamnet_review_3c6f622813cd,P_YAMNET_4056a85be9,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\431141.wav,2.5,3.5,train
session_yamnet_review_d3d7c39220a0,P_YAMNET_f87b0127af,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_037930\data.wav,2.5,3.5,train
session_yamnet_review_3e0a123a71dc,P_YAMNET_4989285cd9,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\212427.wav,1.5,2.5,train
session_yamnet_review_9de8c20626f7,P_YAMNET_a6ff044f3d,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_013357\data.wav,1.5,2.5,train
session_yamnet_review_561994743ec1,P_YAMNET_4a1d594b7a,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\177252.wav,1.5,2.5,train
session_yamnet_review_f971dbf0f990,P_YAMNET_e15a65b781,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_009265\data.wav,1.5,2.5,train
session_yamnet_review_b4b09885bca2,P_YAMNET_048d1a86ce,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\350035.wav,0.0,1.0,train
session_yamnet_review_13362d969b76,P_YAMNET_3a5cde1689,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_026171\data.wav,0.0,1.0,train
session_yamnet_review_766dd6604cbc,P_YAMNET_8e848b27bb,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\432187.wav,4.0,5.0,train
session_yamnet_review_70e6fbd98e5f,P_YAMNET_4d81177a53,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_038012\data.wav,4.0,5.0,train
session_yamnet_review_58489ae9c1ef,P_YAMNET_037d0d9b96,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\84746.wav,3.0,4.0,train
session_yamnet_review_032aaa23eb8c,P_YAMNET_455a1d4eb7,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_043660\data.wav,3.0,4.0,train
session_yamnet_review_b7c7ae640669,P_YAMNET_8e848b27bb,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\432187.wav,1.0,2.0,train
session_yamnet_review_c3ca758fd835,P_YAMNET_4d81177a53,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_038012\data.wav,1.0,2.0,train
session_yamnet_review_5490cd2aa328,P_YAMNET_5af718be2b,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\362665.wav,14.5,15.5,train
session_yamnet_review_0cb4d31c34e1,P_YAMNET_83df9f2624,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_029215\data.wav,14.5,15.5,train
session_yamnet_review_b6ce8d740939,P_YAMNET_c2b59940be,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\334468.wav,6.5,7.5,train
session_yamnet_review_f21dca9b7267,P_YAMNET_acf3b7f848,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_023996\data.wav,6.5,7.5,train
session_yamnet_review_f65e15a58ca9,P_YAMNET_28c5d13c3e,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\194774.wav,17.0,18.0,train
session_yamnet_review_dbfa3e4d49a8,P_YAMNET_dca946a677,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_011373\data.wav,17.0,18.0,train
session_yamnet_review_b4525271ab85,P_YAMNET_aafee02cbe,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\168688.wav,6.5,7.5,train
session_yamnet_review_9e6ae95c18b1,P_YAMNET_9477f3fdee,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_008293\data.wav,6.5,7.5,train
session_yamnet_review_7a151cff80d3,P_YAMNET_1da5ffa19e,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\96825.wav,1.0,2.0,train
session_yamnet_review_b1522692bff2,P_YAMNET_5ca2e731af,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_045309\data.wav,1.0,2.0,train
session_yamnet_review_023476d55c4e,P_YAMNET_4cbd849545,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\425150.wav,9.0,10.0,train
session_yamnet_review_4d10e3bf3176,P_YAMNET_fc3deb391a,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_037384\data.wav,9.0,10.0,train
